datetime,PV voltage,PV current,PV power L,PV power H,battery voltage,battery current,battery power L,battery power H,load voltage,load current,load power,battery percentage
2021-01-11 09:01:21.791130,13.66,0.0,3.93,0.0,12.31,0.32,3.93,0.0,12.31,0.25,3.07,0.42
2021-01-11 09:03:22.030071,13.69,0.0,3.94,0.0,12.32,0.32,3.94,0.0,12.32,0.25,3.08,0.43
2021-01-11 09:05:22.269118,13.69,0.0,3.69,0.0,12.33,0.3,3.69,0.0,12.33,0.25,3.08,0.43
2021-01-11 09:07:22.496820,13.68,0.0,3.94,0.0,12.32,0.32,3.94,0.0,12.32,0.22,2.71,0.43
2021-01-11 09:09:22.742002,13.69,0.0,3.82,0.0,12.33,0.31,3.82,0.0,12.33,0.25,3.08,0.43
2021-01-11 09:11:22.993374,13.69,0.0,3.69,0.0,12.33,0.3,3.69,0.0,12.33,0.23,2.83,0.43
2021-01-11 09:13:23.235986,13.66,0.0,3.45,0.0,12.33,0.28,3.45,0.0,12.33,0.22,2.71,0.43
2021-01-11 09:15:23.476114,13.68,0.0,3.69,0.0,12.33,0.3,3.69,0.0,12.33,0.23,2.83,0.43
2021-01-11 09:17:23.714642,13.68,0.0,3.32,0.0,12.33,0.27,3.32,0.0,12.33,0.23,2.83,0.43
2021-01-11 09:19:23.959210,13.66,0.0,3.32,0.0,12.33,0.27,3.32,0.0,12.33,0.22,2.71,0.43
2021-01-11 09:21:24.211394,13.6,0.0,2.46,0.0,12.31,0.2,2.46,0.0,12.31,0.21,2.58,0.42
2021-01-11 09:23:24.422384,13.58,0.0,2.08,0.0,12.26,0.17,2.08,0.0,12.26,0.22,2.69,0.41
2021-01-11 09:25:24.665919,13.55,0.0,2.45,0.0,12.28,0.2,2.45,0.0,12.28,0.2,2.45,0.42
2021-01-11 09:27:24.848395,13.55,0.0,2.32,0.0,12.24,0.19,2.32,0.0,12.24,0.23,2.81,0.4
2021-01-11 09:29:25.103129,13.53,0.0,2.2,0.0,12.26,0.18,2.2,0.0,12.26,0.23,2.81,0.41
2021-01-11 09:31:25.343819,13.53,0.0,2.2,0.0,12.25,0.18,2.2,0.0,12.25,0.24,2.94,0.41
2021-01-11 09:33:25.549190,13.58,0.0,2.69,0.0,12.26,0.22,2.69,0.0,12.26,0.25,3.06,0.41
2021-01-11 09:35:25.796597,13.59,0.0,2.94,0.0,12.27,0.24,2.94,0.0,12.27,0.22,2.69,0.41
2021-01-11 09:37:26.041572,13.64,0.0,3.31,0.0,12.29,0.27,3.31,0.0,12.29,0.22,2.7,0.42
2021-01-11 09:39:26.288010,13.66,0.0,3.44,0.0,12.31,0.28,3.44,0.0,12.31,0.24,2.95,0.42
2021-01-11 09:41:26.534112,13.69,0.0,3.57,0.0,12.33,0.29,3.57,0.0,12.33,0.24,2.95,0.43
2021-01-11 09:43:26.766469,13.69,0.0,3.57,0.0,12.34,0.29,3.57,0.0,12.34,0.26,3.2,0.43
2021-01-11 09:45:26.977939,13.7,0.0,3.58,0.0,12.35,0.29,3.58,0.0,12.35,0.24,2.96,0.44
2021-01-11 09:47:27.166538,13.68,0.0,3.33,0.0,12.35,0.27,3.33,0.0,12.35,0.23,2.84,0.44
2021-01-11 09:49:27.402347,13.64,0.0,2.83,0.0,12.33,0.23,2.83,0.0,12.33,0.25,3.08,0.43
2021-01-11 09:51:27.610637,13.59,0.0,2.21,0.0,12.29,0.18,2.21,0.0,12.29,0.24,2.94,0.42
2021-01-11 09:53:27.856286,13.54,0.0,1.59,0.0,12.28,0.13,1.59,0.0,12.28,0.23,2.82,0.42
2021-01-11 09:55:28.110664,13.5,0.0,1.34,0.0,12.24,0.11,1.34,0.0,12.24,0.23,2.81,0.4
2021-01-11 09:57:28.353604,13.47,0.0,1.34,0.0,12.22,0.11,1.34,0.0,12.22,0.23,2.81,0.4
2021-01-11 09:59:28.597842,13.48,0.0,1.46,0.0,12.21,0.12,1.46,0.0,12.21,0.24,2.93,0.39
2021-01-11 10:01:28.854392,13.49,0.0,2.07,0.0,12.21,0.17,2.07,0.0,12.21,0.24,2.93,0.39
2021-01-11 10:03:29.082131,13.53,0.0,2.32,0.0,12.24,0.19,2.32,0.0,12.24,0.24,2.93,0.4
2021-01-11 10:05:29.312387,13.55,0.0,2.32,0.0,12.23,0.19,2.32,0.0,12.23,0.24,2.93,0.4
2021-01-11 10:07:29.553810,13.56,0.0,2.45,0.0,12.26,0.2,2.45,0.0,12.26,0.22,2.69,0.4
2021-01-11 10:09:29.814011,13.55,0.0,2.57,0.0,12.24,0.21,2.57,0.0,12.24,0.22,2.69,0.4
2021-01-11 10:11:30.069131,13.55,0.0,2.57,0.0,12.26,0.21,2.57,0.0,12.26,0.22,2.69,0.41
2021-01-11 10:13:30.327041,13.58,0.0,2.69,0.0,12.26,0.22,2.69,0.0,12.26,0.23,2.81,0.41
2021-01-11 10:15:30.555726,13.59,0.0,2.45,0.0,12.27,0.2,2.45,0.0,12.27,0.24,2.94,0.41
2021-01-11 10:17:30.797104,13.55,0.0,2.45,0.0,12.27,0.2,2.45,0.0,12.27,0.23,2.82,0.41
2021-01-11 10:19:31.042251,13.55,0.0,2.69,0.0,12.26,0.22,2.69,0.0,12.26,0.23,2.81,0.41
2021-01-11 10:21:31.303750,13.59,0.0,2.69,0.0,12.25,0.22,2.69,0.0,12.25,0.24,2.94,0.41
2021-01-11 10:23:31.540093,13.61,0.0,2.94,0.0,12.28,0.24,2.94,0.0,12.28,0.22,2.7,0.42
2021-01-11 10:25:31.800187,13.58,0.0,2.7,0.0,12.28,0.22,2.7,0.0,12.28,0.23,2.82,0.42
2021-01-11 10:27:32.035454,13.58,0.0,2.57,0.0,12.28,0.21,2.57,0.0,12.28,0.25,3.07,0.42
2021-01-11 10:29:32.298191,13.61,0.0,2.7,0.0,12.28,0.22,2.7,0.0,12.28,0.25,3.07,0.42
2021-01-11 10:31:32.543258,13.62,0.0,2.94,0.0,12.29,0.24,2.94,0.0,12.29,0.22,2.7,0.42
2021-01-11 10:33:32.804671,13.63,0.0,3.19,0.0,12.3,0.26,3.19,0.0,12.3,0.24,2.95,0.42
2021-01-11 10:35:33.064805,13.67,0.0,3.56,0.0,12.31,0.29,3.56,0.0,12.31,0.23,2.83,0.43
2021-01-11 10:37:33.332643,13.69,0.0,3.7,0.0,12.35,0.3,3.7,0.0,12.35,0.24,2.96,0.44
2021-01-11 10:39:33.582613,13.76,0.0,4.2,0.0,12.38,0.34,4.2,0.0,12.38,0.24,2.97,0.45
2021-01-11 10:41:33.819385,13.82,0.0,5.22,0.0,12.43,0.42,5.22,0.0,12.43,0.22,2.73,0.46
2021-01-11 10:43:34.058035,13.91,0.0,5.62,0.0,12.49,0.45,5.62,0.0,12.49,0.22,2.74,0.48
2021-01-11 10:45:34.303184,13.92,0.0,5.63,0.0,12.52,0.45,5.63,0.0,12.52,0.22,2.75,0.49
2021-01-11 10:47:34.549582,13.94,0.0,6.01,0.0,12.53,0.48,6.01,0.0,12.53,0.23,2.88,0.5
2021-01-11 10:49:34.790776,14.05,0.0,8.19,0.0,12.61,0.65,8.19,0.0,12.61,0.25,3.15,0.53
2021-01-11 10:51:35.019766,14.11,0.0,7.84,0.0,12.65,0.62,7.84,0.0,12.65,0.23,2.9,0.53
2021-01-11 10:53:35.252215,14.04,0.0,7.56,0.0,12.61,0.6,7.56,0.0,12.61,0.24,3.02,0.52
2021-01-11 10:55:35.482513,14.06,0.0,6.94,0.0,12.62,0.55,6.94,0.0,12.62,0.23,2.9,0.52
2021-01-11 10:57:35.733846,14.1,0.0,7.06,0.0,12.62,0.56,7.06,0.0,12.62,0.22,2.77,0.52
2021-01-11 10:59:35.982130,14.13,0.0,7.84,0.0,12.66,0.62,7.84,0.0,12.66,0.22,2.78,0.54
2021-01-11 11:01:36.212016,14.05,0.0,6.43,0.0,12.62,0.51,6.43,0.0,12.62,0.23,2.9,0.53
2021-01-11 11:03:36.457390,13.99,0.0,5.92,0.0,12.6,0.47,5.92,0.0,12.6,0.22,2.77,0.52
2021-01-11 11:05:36.711453,13.98,0.0,5.16,0.0,12.6,0.41,5.16,0.0,12.6,0.23,2.89,0.52
2021-01-11 11:07:36.951862,13.96,0.0,4.9,0.0,12.57,0.39,4.9,0.0,12.57,0.22,2.76,0.51
2021-01-11 11:09:37.202163,13.98,0.0,5.41,0.0,12.59,0.43,5.41,0.0,12.59,0.22,2.76,0.52
2021-01-11 11:11:37.436104,14.03,0.0,5.67,0.0,12.6,0.45,5.67,0.0,12.6,0.28,3.52,0.52
2021-01-11 11:13:37.656331,14.03,0.0,6.18,0.0,12.63,0.49,6.18,0.0,12.63,0.2,2.52,0.52
2021-01-11 11:15:37.919043,14.07,0.0,6.18,0.0,12.62,0.49,6.18,0.0,12.62,0.22,2.77,0.53
2021-01-11 11:17:38.162976,14.06,0.0,6.18,0.0,12.63,0.49,6.18,0.0,12.63,0.22,2.77,0.53
2021-01-11 11:19:38.405678,14.07,0.0,5.8,0.0,12.63,0.46,5.8,0.0,12.63,0.23,2.9,0.53
2021-01-11 11:21:38.654553,13.98,0.0,5.3,0.0,12.62,0.42,5.3,0.0,12.62,0.21,2.65,0.53
2021-01-11 11:23:38.898479,13.99,0.0,5.17,0.0,12.61,0.41,5.17,0.0,12.61,0.23,2.9,0.52
2021-01-11 11:25:39.158664,13.96,0.0,4.78,0.0,12.59,0.38,4.78,0.0,12.59,0.21,2.64,0.52
2021-01-11 11:27:39.401324,13.94,0.0,4.39,0.0,12.57,0.35,4.39,0.0,12.57,0.22,2.76,0.51
2021-01-11 11:29:39.655218,13.92,0.0,4.14,0.0,12.56,0.33,4.14,0.0,12.56,0.22,2.76,0.51
2021-01-11 11:31:39.892999,13.91,0.0,4.13,0.0,12.53,0.33,4.13,0.0,12.53,0.2,2.5,0.5
2021-01-11 11:33:40.139290,13.91,0.0,4.01,0.0,12.54,0.32,4.01,0.0,12.54,0.21,2.63,0.5
2021-01-11 11:35:40.380489,13.88,0.0,3.63,0.0,12.53,0.29,3.63,0.0,12.53,0.21,2.63,0.5
2021-01-11 11:37:40.645531,13.86,0.0,3.37,0.0,12.51,0.27,3.37,0.0,12.51,0.19,2.37,0.49
2021-01-11 11:39:40.890651,13.84,0.0,3.38,0.0,12.52,0.27,3.38,0.0,12.52,0.23,2.87,0.49
2021-01-11 11:41:41.134410,13.88,0.0,3.88,0.0,12.53,0.31,3.88,0.0,12.53,0.22,2.75,0.5
2021-01-11 11:43:41.368416,13.95,0.0,5.02,0.0,12.56,0.4,5.02,0.0,12.56,0.22,2.76,0.51
2021-01-11 11:45:41.610760,14.13,0.0,8.87,0.0,12.68,0.7,8.87,0.0,12.68,0.25,3.17,0.54
2021-01-11 11:47:41.848484,14.27,0.0,11.92,0.0,12.82,0.93,11.92,0.0,12.82,0.2,2.56,0.58
2021-01-11 11:49:42.080953,13.68,0.0,11.95,0.0,12.86,0.93,11.95,0.0,12.86,0.2,2.57,0.6
2021-01-11 11:51:42.339947,13.58,0.0,9.6,0.0,12.81,0.75,9.6,0.0,12.81,0.28,3.58,0.58
2021-01-11 11:53:42.582551,13.59,0.0,9.72,0.0,12.8,0.76,9.72,0.0,12.8,0.2,2.56,0.58
2021-01-11 11:55:42.771378,14.26,0.0,10.24,0.0,12.81,0.8,10.24,0.0,12.81,0.21,2.69,0.59
2021-01-11 11:57:42.966595,14.25,0.0,9.73,0.0,12.81,0.76,9.73,0.0,12.81,0.22,2.81,0.59
2021-01-11 11:59:43.209171,14.23,0.0,8.16,0.0,12.75,0.64,8.16,0.0,12.75,0.22,2.8,0.57
2021-01-11 12:01:43.455513,14.16,0.0,7.26,0.0,12.75,0.57,7.26,0.0,12.75,0.21,2.67,0.57
2021-01-11 12:03:43.705616,14.1,0.0,5.96,0.0,12.69,0.47,5.96,0.0,12.69,0.21,2.66,0.55
2021-01-11 12:05:43.891964,14.05,0.0,4.8,0.0,12.65,0.38,4.8,0.0,12.65,0.2,2.53,0.54
2021-01-11 12:07:44.143626,13.99,0.0,4.42,0.0,12.63,0.35,4.42,0.0,12.63,0.22,2.77,0.53
2021-01-11 12:09:44.394436,14.0,0.0,4.41,0.0,12.62,0.35,4.41,0.0,12.62,0.22,2.77,0.53
2021-01-11 12:11:44.658896,13.99,0.0,4.03,0.0,12.61,0.32,4.03,0.0,12.61,0.23,2.9,0.52
2021-01-11 12:13:44.910703,13.95,0.0,3.77,0.0,12.58,0.3,3.77,0.0,12.58,0.22,2.76,0.51
2021-01-11 12:15:45.159986,13.93,0.0,3.77,0.0,12.58,0.3,3.77,0.0,12.58,0.2,2.51,0.51
2021-01-11 12:17:45.409159,13.89,0.0,3.13,0.0,12.54,0.25,3.13,0.0,12.54,0.22,2.75,0.51
2021-01-11 12:19:45.672061,13.87,0.0,3.01,0.0,12.55,0.24,3.01,0.0,12.55,0.22,2.76,0.5
2021-01-11 12:21:45.926150,13.9,0.0,3.38,0.0,12.55,0.27,3.38,0.0,12.55,0.22,2.76,0.5
2021-01-11 12:23:46.187754,13.87,0.0,3.13,0.0,12.55,0.25,3.13,0.0,12.55,0.22,2.76,0.5
2021-01-11 12:25:46.433012,13.81,0.0,2.5,0.0,12.53,0.2,2.5,0.0,12.53,0.21,2.63,0.5
2021-01-11 12:27:46.694510,13.79,0.0,2.0,0.0,12.5,0.16,2.0,0.0,12.5,0.22,2.75,0.49
2021-01-11 12:29:46.958524,13.76,0.0,1.99,0.0,12.49,0.16,1.99,0.0,12.49,0.21,2.62,0.48
2021-01-11 12:31:47.205029,13.74,0.06,1.87,0.0,12.48,0.15,1.87,0.0,12.48,0.22,2.74,0.48
2021-01-11 12:33:47.459006,13.73,0.08,1.62,0.0,12.47,0.13,1.62,0.0,12.47,0.21,2.61,0.48
2021-01-11 12:35:47.711734,13.7,0.08,1.61,0.0,12.46,0.13,1.61,0.0,12.46,0.24,2.99,0.47
2021-01-11 12:37:47.964440,13.71,0.08,1.86,0.0,12.45,0.15,1.86,0.0,12.45,0.21,2.61,0.47
2021-01-11 12:39:48.215925,13.72,0.08,1.99,0.0,12.45,0.16,1.99,0.0,12.45,0.21,2.61,0.47
2021-01-11 12:41:48.466120,13.75,0.08,2.36,0.0,12.45,0.19,2.36,0.0,12.45,0.22,2.73,0.47
2021-01-11 12:43:48.716284,13.78,0.09,2.99,0.0,12.47,0.24,2.99,0.0,12.47,0.22,2.74,0.48
2021-01-11 12:45:48.960237,13.84,0.1,3.5,0.0,12.5,0.28,3.5,0.0,12.5,0.22,2.75,0.49
2021-01-11 12:47:49.215512,13.87,0.12,3.88,0.0,12.53,0.31,3.88,0.0,12.53,0.23,2.88,0.49
2021-01-11 12:49:49.458252,13.89,0.13,3.76,0.0,12.54,0.3,3.76,0.0,12.54,0.22,2.75,0.5
2021-01-11 12:51:49.707127,13.88,0.15,3.63,0.0,12.54,0.29,3.63,0.0,12.54,0.22,2.75,0.49
2021-01-11 12:53:49.959828,13.89,0.16,3.51,0.0,12.54,0.28,3.51,0.0,12.54,0.21,2.63,0.5
2021-01-11 12:55:50.212510,13.87,0.17,3.63,0.0,12.55,0.29,3.63,0.0,12.55,0.22,2.76,0.5
2021-01-11 12:57:50.465183,13.9,0.19,3.88,0.0,12.53,0.31,3.88,0.0,12.53,0.24,3.0,0.5
2021-01-11 12:59:50.712937,13.92,0.2,4.01,0.0,12.56,0.32,4.01,0.0,12.56,0.22,2.76,0.51
2021-01-11 13:01:50.890839,13.91,0.21,3.89,0.0,12.57,0.31,3.89,0.0,12.57,0.21,2.63,0.51
2021-01-11 13:03:51.143523,13.92,0.21,4.02,0.0,12.57,0.32,4.02,0.0,12.57,0.22,2.76,0.51
2021-01-11 13:05:51.386253,13.93,0.24,4.15,0.0,12.58,0.33,4.15,0.0,12.58,0.2,2.51,0.51
2021-01-11 13:07:51.652684,13.94,0.25,4.15,0.0,12.59,0.33,4.15,0.0,12.59,0.22,2.76,0.52
2021-01-11 13:09:51.896593,13.99,0.28,4.78,0.0,12.6,0.38,4.78,0.0,12.6,0.22,2.77,0.52
2021-01-11 13:11:52.099297,14.08,0.28,6.07,0.0,12.65,0.48,6.07,0.0,12.65,0.21,2.65,0.53
2021-01-11 13:13:52.354493,14.1,0.28,6.58,0.0,12.66,0.52,6.58,0.0,12.66,0.22,2.78,0.54
2021-01-11 13:15:52.615949,14.31,0.28,11.79,0.0,12.82,0.92,11.79,0.0,12.82,0.21,2.69,0.59
2021-01-11 13:17:52.865009,13.68,0.28,13.36,0.0,12.85,1.04,13.36,0.0,12.85,0.22,2.82,0.6
2021-01-11 13:19:53.012821,13.76,0.26,13.82,0.0,12.92,1.07,13.82,0.0,12.92,0.22,2.84,0.62
2021-01-11 13:21:53.210593,13.77,0.28,12.93,0.0,12.93,1.0,12.93,0.0,12.93,0.2,2.58,0.63
2021-01-11 13:23:53.460827,13.68,0.27,10.41,0.0,12.86,0.81,10.41,0.0,12.86,0.21,2.7,0.6
2021-01-11 13:25:53.711073,14.29,0.26,8.84,0.0,12.82,0.69,8.84,0.0,12.82,0.21,2.69,0.59
2021-01-11 13:27:53.958820,14.24,0.25,8.3,0.0,12.78,0.65,8.3,0.0,12.78,0.23,2.93,0.58
2021-01-11 13:29:54.131545,14.23,0.26,7.28,0.0,12.78,0.57,7.28,0.0,12.78,0.22,2.81,0.58
2021-01-11 13:31:54.376788,14.28,0.24,8.71,0.0,12.82,0.68,8.71,0.0,12.82,0.22,2.82,0.58
2021-01-11 13:33:54.643259,14.28,0.24,9.35,0.0,12.82,0.73,9.35,0.0,12.82,0.21,2.69,0.59
2021-01-11 13:35:54.897273,14.44,0.18,12.67,0.0,12.93,0.98,12.67,0.0,12.93,0.22,2.84,0.62
2021-01-11 13:37:55.144950,13.79,0.15,13.09,0.0,12.97,1.01,13.09,0.0,12.97,0.21,2.72,0.63
2021-01-11 13:39:55.408918,13.9,0.18,15.25,0.0,13.04,1.17,15.25,0.0,13.04,0.29,3.78,0.67
2021-01-11 13:41:55.675387,13.91,0.17,16.23,0.0,13.09,1.24,16.23,0.0,13.09,0.2,2.61,0.68
2021-01-11 13:43:55.933094,13.88,0.16,13.97,0.0,13.06,1.07,13.97,0.0,13.06,0.21,2.74,0.65
2021-01-11 13:45:56.187183,13.85,0.16,13.27,0.0,13.01,1.02,13.27,0.0,13.01,0.21,2.73,0.64
2021-01-11 13:47:56.462503,13.77,0.19,11.51,0.0,12.94,0.89,11.51,0.0,12.94,0.22,2.84,0.64
2021-01-11 13:49:56.716397,13.73,0.21,10.73,0.0,12.93,0.83,10.73,0.0,12.93,0.2,2.58,0.62
2021-01-11 13:51:56.965114,14.27,0.24,6.79,0.0,12.82,0.53,6.79,0.0,12.82,0.22,2.82,0.6
2021-01-11 13:53:57.210070,14.25,0.25,7.05,0.0,12.82,0.55,7.05,0.0,12.82,0.22,2.82,0.59
2021-01-11 13:55:57.465111,14.3,0.26,7.04,0.0,12.81,0.55,7.04,0.0,12.81,0.21,2.69,0.59
2021-01-11 13:57:57.711416,14.31,0.26,7.31,0.0,12.84,0.57,7.31,0.0,12.84,0.23,2.95,0.59
2021-01-11 13:59:57.962759,14.26,0.26,6.67,0.0,12.83,0.52,6.67,0.0,12.83,0.21,2.69,0.58
2021-01-11 14:01:58.135354,14.23,0.24,6.4,0.0,12.81,0.5,6.4,0.0,12.81,0.22,2.81,0.59
2021-01-11 14:03:58.392967,14.19,0.2,5.49,0.0,12.78,0.43,5.49,0.0,12.78,0.21,2.68,0.58
2021-01-11 14:05:58.654324,14.09,0.16,4.07,0.0,12.72,0.32,4.07,0.0,12.72,0.22,2.79,0.56
2021-01-11 14:07:58.910706,14.02,0.11,3.17,0.0,12.69,0.25,3.17,0.0,12.69,0.22,2.79,0.54
2021-01-11 14:09:59.163356,13.98,0.09,2.78,0.0,12.66,0.22,2.78,0.0,12.66,0.22,2.78,0.54
2021-01-11 14:11:59.393505,13.91,0.09,2.39,0.0,12.63,0.19,2.39,0.0,12.63,0.23,2.9,0.53
2021-01-11 14:13:59.646140,13.91,0.1,2.14,0.0,12.62,0.17,2.14,0.0,12.62,0.21,2.65,0.53
2021-01-11 14:15:59.913846,13.88,0.15,2.01,0.0,12.6,0.16,2.01,0.0,12.6,0.24,3.02,0.52
2021-01-11 14:18:00.183950,13.88,0.17,2.26,0.0,12.59,0.18,2.26,0.0,12.59,0.23,2.89,0.52
2021-01-11 14:20:00.454074,13.9,0.17,2.51,0.0,12.57,0.2,2.51,0.0,12.57,0.22,2.76,0.52
2021-01-11 14:22:00.695485,13.92,0.18,2.89,0.0,12.6,0.23,2.89,0.0,12.6,0.21,2.64,0.52
2021-01-11 14:24:00.935712,13.91,0.18,3.02,0.0,12.6,0.24,3.02,0.0,12.6,0.21,2.64,0.52
2021-01-11 14:26:01.211138,13.94,0.18,3.15,0.0,12.61,0.25,3.15,0.0,12.61,0.21,2.64,0.52
2021-01-11 14:28:01.391473,13.96,0.19,3.28,0.0,12.62,0.26,3.28,0.0,12.62,0.3,3.78,0.53
2021-01-11 14:30:01.594509,13.96,0.18,3.41,0.0,12.63,0.27,3.41,0.0,12.63,0.35,4.42,0.53
2021-01-11 14:32:01.740562,13.96,0.18,3.41,0.0,12.63,0.27,3.41,0.0,12.63,0.29,3.66,0.53
2021-01-11 14:34:01.876134,13.98,0.19,3.41,0.0,12.63,0.27,3.41,0.0,12.63,0.29,3.66,0.53
2021-01-11 14:36:02.091458,13.96,0.19,3.4,0.0,12.6,0.27,3.4,0.0,12.6,0.4,5.04,0.53
2021-01-11 14:38:02.320195,13.95,0.21,3.02,0.0,12.62,0.24,3.02,0.0,12.62,0.24,3.02,0.53
2021-01-11 14:40:02.540444,13.91,0.19,2.52,0.0,12.6,0.2,2.52,0.0,12.6,0.23,2.89,0.52
2021-01-11 14:42:02.671928,13.84,0.18,2.13,0.0,12.57,0.17,2.13,0.0,12.57,0.23,2.89,0.5
2021-01-11 14:44:02.826306,13.8,0.19,1.63,0.0,12.56,0.13,1.63,0.0,12.56,0.22,2.76,0.51
2021-01-11 14:46:03.039867,13.77,0.21,1.25,0.0,12.51,0.1,1.25,0.0,12.51,0.24,3.0,0.5
2021-01-11 14:48:03.171855,13.76,0.23,1.12,0.0,12.52,0.09,1.12,0.0,12.52,0.23,2.87,0.49
2021-01-11 14:50:03.430829,13.75,0.26,1.0,0.0,12.51,0.08,1.0,0.0,12.51,0.22,2.75,0.49
2021-01-11 14:52:03.688556,13.74,0.27,1.0,0.0,12.51,0.08,1.0,0.0,12.51,0.22,2.75,0.49
2021-01-11 14:54:03.906225,13.71,0.3,0.87,0.0,12.49,0.07,0.87,0.0,12.49,0.21,2.62,0.48
2021-01-11 14:56:04.162686,15.69,0.37,0.99,0.0,12.48,0.08,0.99,0.0,12.48,0.22,2.74,0.47
2021-01-11 14:58:04.371522,13.66,0.4,0.62,0.0,12.47,0.05,0.62,0.0,12.47,0.22,2.74,0.48
2021-01-11 15:00:04.622440,13.67,0.4,0.49,0.0,12.46,0.04,0.49,0.0,12.46,0.22,2.74,0.47
2021-01-11 15:02:04.863495,13.64,0.43,0.37,0.0,12.43,0.03,0.37,0.0,12.43,0.21,2.61,0.47
2021-01-11 15:04:05.134534,13.64,0.58,0.12,0.0,12.43,0.01,0.12,0.0,12.43,0.23,2.85,0.46
2021-01-11 15:06:05.341937,13.63,0.55,0.0,0.0,12.43,0.0,0.0,0.0,12.43,0.22,2.73,0.46
2021-01-11 15:08:05.599379,13.61,0.53,0.12,0.0,12.42,0.01,0.12,0.0,12.42,0.22,2.73,0.46
2021-01-11 15:10:05.825606,13.6,0.49,0.0,0.0,12.41,0.0,0.0,0.0,12.41,0.22,2.73,0.46
2021-01-11 15:12:06.104368,13.57,0.5,0.0,0.0,12.41,0.0,0.0,0.0,12.41,0.22,2.73,0.45
2021-01-11 15:14:06.351918,13.6,0.55,0.0,0.0,12.4,0.0,0.0,0.0,12.4,0.23,2.85,0.45
2021-01-11 15:16:06.606971,13.58,0.45,0.0,0.0,12.39,0.0,0.0,0.0,12.39,0.23,2.84,0.45
2021-01-11 15:18:06.772195,13.58,0.42,0.0,0.0,12.39,0.0,0.0,0.0,12.39,0.23,2.84,0.44
2021-01-11 15:20:06.944770,13.56,0.36,0.0,0.0,12.39,0.0,0.0,0.0,12.39,0.23,2.84,0.45
2021-01-11 15:22:07.201947,13.56,0.35,0.0,0.0,12.37,0.0,0.0,0.0,12.37,0.24,2.96,0.44
2021-01-11 15:24:07.407057,13.55,0.38,0.0,0.0,12.38,0.0,0.0,0.0,12.38,0.23,2.84,0.45
2021-01-11 15:26:07.547173,13.55,0.4,0.0,0.0,12.38,0.0,0.0,0.0,12.38,0.24,2.97,0.45
2021-01-11 15:28:07.713515,13.56,0.44,0.0,0.0,12.38,0.0,0.0,0.0,12.38,0.24,2.97,0.45
