datetime,PV voltage,PV current,PV power L,PV power H,battery voltage,battery current,battery power L,battery power H,load voltage,load current,load power,battery percentage
2021-01-13 02:02:41.483929,0.12,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.25,3.05,0.4
2021-01-13 02:04:41.617031,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.24,2.93,0.4
2021-01-13 02:06:41.745618,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.23,2.81,0.4
2021-01-13 02:08:41.875516,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.24,2.93,0.4
2021-01-13 02:10:42.089117,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.24,2.93,0.4
2021-01-13 02:12:42.305254,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.24,2.93,0.4
2021-01-13 02:14:42.517766,0.14,0.0,0.0,0.0,12.23,0.0,0.0,0.0,12.23,0.24,2.93,0.4
2021-01-13 02:16:42.735119,0.14,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:18:42.945084,0.14,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 02:20:43.062513,0.14,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:22:43.274953,0.12,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.23,2.8,0.39
2021-01-13 02:24:43.488691,0.12,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.23,2.8,0.39
2021-01-13 02:26:43.702386,0.1,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:28:43.863598,0.1,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.23,2.8,0.39
2021-01-13 02:30:44.078584,0.1,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.23,2.8,0.39
2021-01-13 02:32:44.285644,0.1,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.25,3.05,0.39
2021-01-13 02:34:44.477349,0.11,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.23,2.8,0.39
2021-01-13 02:36:44.685976,0.11,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:38:44.898467,0.11,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.25,3.05,0.39
2021-01-13 02:40:45.112234,0.13,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:42:45.328471,0.13,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:44:45.548529,0.13,0.0,0.0,0.0,12.21,0.0,0.0,0.0,12.21,0.24,2.93,0.39
2021-01-13 02:46:45.702242,0.13,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 02:48:45.917281,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 02:50:46.134708,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 02:52:46.344668,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 02:54:46.559174,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 02:56:46.772536,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 02:58:46.980710,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 03:00:47.199038,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 03:02:47.417099,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 03:04:47.638686,0.15,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 03:06:47.860278,0.17,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 03:08:48.079353,0.17,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 03:10:48.299629,0.18,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.23,2.8,0.39
2021-01-13 03:12:48.519880,0.18,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.25,3.05,0.39
2021-01-13 03:14:48.736305,0.18,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 03:16:48.952773,0.18,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.25,3.04,0.38
2021-01-13 03:18:49.164193,0.18,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.24,2.92,0.38
2021-01-13 03:20:49.384491,0.18,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.26,3.17,0.39
2021-01-13 03:22:49.604791,0.18,0.0,0.0,0.0,12.19,0.0,0.0,0.0,12.19,0.25,3.04,0.39
2021-01-13 03:24:49.732418,0.2,0.0,0.0,0.0,12.19,0.0,0.0,0.0,12.19,0.24,2.92,0.39
2021-01-13 03:26:49.852583,0.2,0.0,0.0,0.0,12.19,0.0,0.0,0.0,12.19,0.24,2.92,0.39
2021-01-13 03:28:49.974114,0.2,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.2,0.24,2.92,0.39
2021-01-13 03:30:50.195629,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.24,2.92,0.38
2021-01-13 03:32:50.400749,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.25,3.04,0.38
2021-01-13 03:34:50.586155,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.23,2.8,0.38
2021-01-13 03:36:50.803868,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.24,2.92,0.38
2021-01-13 03:38:51.027905,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.22,2.67,0.38
2021-01-13 03:40:51.244297,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.24,2.92,0.38
2021-01-13 03:42:51.470744,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.24,2.92,0.38
2021-01-13 03:44:51.684693,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.25,3.04,0.38
2021-01-13 03:46:51.904856,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.23,2.8,0.38
2021-01-13 03:48:52.118935,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.23,2.8,0.38
2021-01-13 03:50:52.335469,0.2,0.0,0.0,0.0,12.18,0.0,0.0,0.0,12.18,0.22,2.67,0.38
2021-01-13 03:52:52.464378,0.2,0.0,0.0,0.0,12.16,0.0,0.0,0.0,12.16,0.24,2.91,0.38
2021-01-13 03:54:52.684565,0.2,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.23,2.79,0.38
2021-01-13 03:56:52.909738,0.22,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.23,2.79,0.38
2021-01-13 03:58:53.061148,0.22,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.24,2.92,0.38
2021-01-13 04:00:53.287736,0.22,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.23,2.79,0.38
2021-01-13 04:02:53.497985,0.24,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.24,2.92,0.38
2021-01-13 04:04:53.716883,0.24,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.24,2.92,0.38
2021-01-13 04:06:53.929619,0.24,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.25,3.04,0.38
2021-01-13 04:08:54.154836,0.24,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.24,2.92,0.38
2021-01-13 04:10:54.381541,0.24,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.25,3.04,0.38
2021-01-13 04:12:54.504261,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.25,3.03,0.37
2021-01-13 04:14:54.725689,0.26,0.0,0.0,0.0,12.17,0.0,0.0,0.0,12.17,0.23,2.79,0.38
2021-01-13 04:16:54.950899,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:18:55.171073,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.25,3.03,0.37
2021-01-13 04:20:55.397569,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.25,3.03,0.37
2021-01-13 04:22:55.618929,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:24:55.835371,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.22,2.67,0.37
2021-01-13 04:26:56.060551,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:28:56.288214,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:30:56.506740,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:32:56.699880,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:34:56.923879,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:36:57.111642,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:38:57.339633,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.25,3.03,0.37
2021-01-13 04:40:57.566098,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:42:57.795121,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:44:58.020319,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:46:58.245562,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:48:58.472067,0.27,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:50:58.611012,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.23,2.79,0.37
2021-01-13 04:52:58.839947,0.26,0.0,0.0,0.0,12.15,0.0,0.0,0.0,12.15,0.24,2.91,0.37
2021-01-13 04:54:59.057875,0.26,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.23,2.79,0.37
2021-01-13 04:56:59.281753,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.24,2.91,0.37
2021-01-13 04:58:59.508201,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.25,3.03,0.37
2021-01-13 05:00:59.728531,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.24,2.91,0.37
2021-01-13 05:02:59.862477,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.23,2.79,0.37
2021-01-13 05:05:00.087712,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.23,2.79,0.37
2021-01-13 05:07:00.319106,0.24,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.24,2.91,0.37
2021-01-13 05:09:00.545530,0.23,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.24,2.91,0.37
2021-01-13 05:11:00.766830,0.23,0.0,0.0,0.0,12.14,0.0,0.0,0.0,12.14,0.24,2.91,0.37
2021-01-13 05:13:00.993043,0.23,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.24,2.91,0.37
2021-01-13 05:15:01.220680,0.23,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.22,2.66,0.37
2021-01-13 05:17:01.361957,0.24,0.0,0.0,0.0,12.11,0.0,0.0,0.0,12.11,0.23,2.78,0.36
2021-01-13 05:19:01.491624,0.24,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.25,3.03,0.37
2021-01-13 05:21:01.610856,0.24,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.24,2.91,0.37
2021-01-13 05:23:01.837255,0.24,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.25,3.03,0.37
2021-01-13 05:25:02.066071,0.24,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.24,2.91,0.37
2021-01-13 05:27:02.288258,0.24,0.0,0.0,0.0,12.13,0.0,0.0,0.0,12.13,0.26,3.15,0.37
2021-01-13 05:29:02.483812,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.23,2.78,0.36
2021-01-13 05:31:02.715197,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.23,2.78,0.36
2021-01-13 05:33:02.946311,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.26,3.15,0.36
2021-01-13 05:35:03.110607,0.22,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:37:03.340742,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:39:03.558409,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:41:03.774798,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.23,2.78,0.36
2021-01-13 05:43:04.004947,0.24,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:45:04.236512,0.26,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.25,3.03,0.36
2021-01-13 05:47:04.469203,0.26,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:49:04.611918,0.28,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:51:04.844577,0.28,0.0,0.0,0.0,12.12,0.0,0.0,0.0,12.12,0.24,2.9,0.36
2021-01-13 05:53:05.066156,0.28,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 05:55:05.298856,0.28,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 05:57:05.529116,0.28,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 05:59:05.760556,0.28,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:01:05.993210,0.26,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:03:06.220891,0.26,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 06:05:06.366069,0.26,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 06:07:06.596235,0.27,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 06:09:06.827709,0.29,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:11:07.052805,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:13:07.279361,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 06:15:07.514541,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:17:07.735951,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.23,2.78,0.36
2021-01-13 06:19:07.968336,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:21:08.110571,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.25,3.02,0.36
2021-01-13 06:23:08.345395,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:25:08.578597,0.31,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.26,3.14,0.35
2021-01-13 06:27:08.780161,0.31,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.24,2.9,0.36
2021-01-13 06:29:09.011372,0.33,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 06:31:09.250248,0.35,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.23,2.77,0.35
2021-01-13 06:33:09.476495,0.38,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.23,2.77,0.35
2021-01-13 06:35:09.705281,0.4,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.22,2.65,0.35
2021-01-13 06:37:09.866593,0.43,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.23,2.77,0.35
2021-01-13 06:39:10.100405,0.49,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 06:41:10.324608,0.57,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 06:43:10.556858,0.71,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.23,2.77,0.35
2021-01-13 06:45:10.793972,0.87,0.0,0.0,0.0,12.09,0.0,0.0,0.0,12.09,0.25,3.02,0.36
2021-01-13 06:47:10.995715,1.13,0.0,0.0,0.0,12.07,0.0,0.0,0.0,12.07,0.23,2.77,0.35
2021-01-13 06:49:11.227233,1.51,0.0,0.0,0.0,12.09,0.0,0.0,0.0,12.09,0.24,2.9,0.36
2021-01-13 06:51:11.367339,2.04,0.0,0.0,0.0,12.09,0.0,0.0,0.0,12.09,0.24,2.9,0.36
2021-01-13 06:53:11.607404,2.74,0.0,0.0,0.0,12.07,0.0,0.0,0.0,12.07,0.24,2.89,0.35
2021-01-13 06:55:11.828573,3.61,0.0,0.0,0.0,12.07,0.0,0.0,0.0,12.07,0.25,3.01,0.35
2021-01-13 06:57:12.053333,4.56,0.0,0.0,0.0,12.09,0.0,0.0,0.0,12.09,0.22,2.65,0.36
2021-01-13 06:59:12.285709,5.63,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 07:01:12.513145,6.57,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.25,3.02,0.35
2021-01-13 07:03:12.741873,7.57,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.23,2.77,0.35
2021-01-13 07:05:12.983101,8.6,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 07:07:13.223113,9.51,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
2021-01-13 07:09:13.359375,10.3,0.0,0.0,0.0,12.06,0.0,0.0,0.0,12.06,0.24,2.89,0.35
2021-01-13 07:11:13.588213,10.96,0.0,0.0,0.0,12.08,0.0,0.0,0.0,12.08,0.24,2.89,0.35
