datetime,PV voltage,PV current,PV power L,PV power H,battery voltage,battery current,battery power L,battery power H,load voltage,load current,load power,battery percentage
2020-09-13 12:31:03.816583,16.06,0.1,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 12:33:04.029155,16.49,0.1,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 12:35:04.245573,16.92,0.1,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 12:37:04.459628,18.7,0.09,1.73,0.0,14.49,0.12,1.73,0.0,14.49,0.0,0.0,1.0
2020-09-13 12:39:04.673627,17.99,0.09,1.67,0.0,13.98,0.12,1.67,0.0,13.98,0.0,0.0,1.0
2020-09-13 12:41:04.882666,15.44,0.09,1.52,0.0,13.87,0.11,1.52,0.0,13.87,0.0,0.0,1.0
2020-09-13 12:43:05.092995,14.22,0.1,1.44,0.0,13.1,0.11,1.44,0.0,13.1,0.0,0.0,0.74
2020-09-13 12:47:08.416588,13.36,0.09,1.21,0.0,10.09,0.12,1.21,0.0,10.09,0.0,0.0,0.0
2020-09-13 12:49:08.629462,14.71,0.12,1.9,0.0,13.59,0.14,1.9,0.0,13.59,0.0,0.0,0.91
2020-09-13 12:51:08.836127,16.21,0.09,1.59,0.0,14.49,0.11,1.59,0.0,14.49,0.0,0.0,1.0
2020-09-13 12:53:09.042769,18.05,0.09,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 12:55:09.250763,19.52,0.08,1.73,0.0,14.45,0.12,1.73,0.0,14.45,0.0,0.0,1.0
2020-09-13 12:57:09.382391,18.41,0.06,1.28,0.0,14.24,0.09,1.28,0.0,14.24,0.0,0.0,1.0
2020-09-13 12:59:09.592864,17.68,0.1,1.87,0.0,14.4,0.13,1.87,0.0,14.4,0.0,0.0,1.0
2020-09-13 13:01:09.809503,17.22,0.09,1.57,0.0,14.31,0.11,1.57,0.0,14.31,0.0,0.0,1.0
2020-09-13 13:03:10.012441,16.7,0.1,1.71,0.0,14.28,0.12,1.71,0.0,14.28,0.0,0.0,1.0
2020-09-13 13:05:10.221673,16.08,0.1,1.72,0.0,14.39,0.12,1.72,0.0,14.39,0.0,0.0,1.0
2020-09-13 13:07:10.433369,16.7,0.1,1.73,0.0,14.46,0.12,1.73,0.0,14.46,0.0,0.0,1.0
2020-09-13 13:09:10.607581,16.83,0.09,1.59,0.0,14.51,0.11,1.59,0.0,14.51,0.0,0.0,1.0
2020-09-13 13:11:10.826797,18.52,0.09,1.73,0.0,14.48,0.12,1.73,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:13:11.041132,20.75,0.08,1.73,0.0,14.45,0.12,1.73,0.0,14.45,0.0,0.0,1.0
2020-09-13 13:15:11.256587,18.78,0.09,1.71,0.0,14.32,0.12,1.71,0.0,14.32,0.0,0.0,1.0
2020-09-13 13:17:11.465808,18.12,0.09,1.73,0.0,14.48,0.12,1.73,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:19:11.677505,16.13,0.1,1.62,0.0,13.58,0.12,1.62,0.0,13.58,0.0,0.0,0.91
2020-09-13 13:21:11.886717,14.92,0.11,1.65,0.0,13.76,0.12,1.65,0.0,13.76,0.0,0.0,0.98
2020-09-13 13:23:12.102174,15.65,0.11,1.73,0.0,14.43,0.12,1.73,0.0,14.43,0.0,0.0,1.0
2020-09-13 13:25:12.315142,16.53,0.09,1.59,0.0,14.48,0.11,1.59,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:27:12.521959,16.33,0.1,1.71,0.0,14.33,0.12,1.71,0.0,14.33,0.0,0.0,1.0
2020-09-13 13:29:12.663676,16.3,0.09,1.59,0.0,14.48,0.11,1.59,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:31:12.785383,17.87,0.09,1.73,0.0,14.47,0.12,1.73,0.0,14.47,0.0,0.0,1.0
2020-09-13 13:33:12.997201,18.3,0.1,1.88,0.0,14.5,0.13,1.88,0.0,14.5,0.0,0.0,1.0
2020-09-13 13:35:13.220157,17.93,0.1,1.86,0.0,14.32,0.13,1.86,0.0,14.32,0.0,0.0,1.0
2020-09-13 13:37:13.433223,18.58,0.09,1.73,0.0,14.49,0.12,1.73,0.0,14.49,0.0,0.0,1.0
2020-09-13 13:39:13.643179,17.99,0.1,1.86,0.0,14.33,0.13,1.86,0.0,14.33,0.0,0.0,1.0
2020-09-13 13:41:13.855951,17.27,0.09,1.72,0.0,14.34,0.12,1.72,0.0,14.34,0.0,0.0,1.0
2020-09-13 13:43:14.077329,17.3,0.09,1.59,0.0,14.48,0.11,1.59,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:45:14.297303,18.03,0.09,1.73,0.0,14.48,0.12,1.73,0.0,14.48,0.0,0.0,1.0
2020-09-13 13:47:14.513537,17.9,0.09,1.72,0.0,14.35,0.12,1.72,0.0,14.35,0.0,0.0,1.0
2020-09-13 13:49:14.733342,20.01,0.08,1.73,0.0,14.44,0.12,1.73,0.0,14.44,0.0,0.0,1.0
2020-09-13 13:51:14.943036,19.67,0.08,1.72,0.0,14.35,0.12,1.72,0.0,14.35,0.0,0.0,1.0
2020-09-13 13:53:15.156532,19.02,0.09,1.72,0.0,14.37,0.12,1.72,0.0,14.37,0.0,0.0,1.0
2020-09-13 13:55:15.373624,18.51,0.09,1.71,0.0,14.31,0.12,1.71,0.0,14.31,0.0,0.0,1.0
2020-09-13 13:57:15.585675,18.11,0.09,1.71,0.0,14.32,0.12,1.71,0.0,14.32,0.0,0.0,1.0
2020-09-13 13:59:15.792733,18.03,0.09,1.72,0.0,14.4,0.12,1.72,0.0,14.4,0.0,0.0,1.0
2020-09-13 14:01:16.009711,18.15,0.1,1.88,0.0,14.49,0.13,1.88,0.0,14.49,0.0,0.0,1.0
